;Date;Tot_cons;Res_load;Hydro_pumped
442;Mar 18, 2016;1,496,240.5;1,245,884;22,404.5
443;Mar 19, 2016;1,292,633.75;1,095,721.5;16,350.25
444;Mar 20, 2016;1,195,019.75;842,006.75;33,078
445;Mar 21, 2016;1,487,546.5;1,101,278;21,081.5
446;Mar 22, 2016;1,509,273.75;1,253,675.25;24,518.5
447;Mar 23, 2016;1,501,967;1,299,527.75;23,639.5
448;Mar 24, 2016;1,473,992.25;1,328,164.5;19,594.5
449;Mar 25, 2016;1,193,680.5;978,353.25;21,093.5
450;Mar 26, 2016;1,171,675;811,259.75;23,127
451;Mar 27, 2016;1,039,634.75;561,318.5;33,832.25
452;Mar 28, 2016;1,119,207.75;527,735;41,482.5
453;Mar 29, 2016;1,420,080.25;880,327;27,224.5
454;Mar 30, 2016;1,469,200.25;1,085,919;31,405
455;Mar 31, 2016;1,458,785;1,259,909.75;19,851.75
456;Apr 1, 2016;1,448,453.75;1,245,752.25;24,997
457;Apr 2, 2016;1,220,290;905,010.75;24,248
458;Apr 3, 2016;1,103,710.75;866,328.5;38,720.75
459;Apr 4, 2016;1,390,255.25;1,134,591.5;21,971
460;Apr 5, 2016;1,436,506.5;1,215,297.5;24,160.5
461;Apr 6, 2016;1,466,539.75;951,410.25;27,354.25
462;Apr 7, 2016;1,464,194.75;990,035;27,507
463;Apr 8, 2016;1,427,241.75;1,208,990;24,741.25
464;Apr 9, 2016;1,202,734.5;1,025,268.5;18,740.5
465;Apr 10, 2016;1,094,757.75;812,193;36,229
466;Apr 11, 2016;1,399,090.75;1,000,766.5;12,686.5
467;Apr 12, 2016;1,424,561;1,189,540.5;23,371.5
468;Apr 13, 2016;1,445,908.5;1,292,832;19,007.5
469;Apr 14, 2016;1,443,869.75;1,264,775.5;28,394.5
470;Apr 15, 2016;1,426,265.25;1,142,383.5;21,843.25
471;Apr 16, 2016;1,218,591;795,818.5;30,649.25
472;Apr 17, 2016;1,103,354.25;815,570.5;30,795.75
473;Apr 18, 2016;1,401,868.25;1,029,332;17,003.25
474;Apr 19, 2016;1,433,439.5;905,156.75;29,795
475;Apr 20, 2016;1,417,926.25;1,024,490.75;19,956.5
476;Apr 21, 2016;1,408,797.5;1,104,246.5;17,025.5
477;Apr 22, 2016;1,392,434.75;1,060,816.75;20,997.25
478;Apr 23, 2016;1,207,675.75;925,430.5;23,440.25
479;Apr 24, 2016;1,111,727.25;792,265.5;45,307.5
480;Apr 25, 2016;1,436,783;1,074,956.25;19,293
481;Apr 26, 2016;1,473,761.25;1,106,814.75;28,830.75
482;Apr 27, 2016;1,494,339.5;992,174.25;32,570.5
483;Apr 28, 2016;1,465,108;1,125,436.5;20,012.75
484;Apr 29, 2016;1,426,454.25;968,535.25;28,853.25
485;Apr 30, 2016;1,189,434.25;882,337;22,261.5
486;May 1, 2016;1,061,586.75;721,707.75;51,545
487;May 2, 2016;1,374,225.25;1,096,619;15,302
488;May 3, 2016;1,442,984;1,093,914.25;25,560.5
489;May 4, 2016;1,418,535.5;1,153,991;22,645.25
490;May 5, 2016;1,124,218.75;776,204.75;32,697.75
491;May 6, 2016;1,255,859.5;785,966.5;23,997.5
492;May 7, 2016;1,160,427;631,189;39,080
493;May 8, 2016;1,073,956.5;456,982.75;48,090.5
494;May 9, 2016;1,395,779.25;820,092.75;21,694
495;May 10, 2016;1,424,022.5;998,328;30,280.5
496;May 11, 2016;1,428,687.25;952,010.75;27,011.25
497;May 12, 2016;1,449,162.25;980,410;28,048.25
498;May 13, 2016;1,401,479.25;1,052,000;21,193.25
499;May 14, 2016;1,187,984.25;670,516.25;24,796.25
500;May 15, 2016;1,054,865.5;526,038;42,005.75
501;May 16, 2016;1,074,460.75;687,958.75;27,382
502;May 17, 2016;1,377,848.5;1,055,332.25;18,659.5
503;May 18, 2016;1,421,227.25;1,183,435.75;26,669.75
504;May 19, 2016;1,432,925.5;1,255,003.25;25,261
505;May 20, 2016;1,419,263.5;1,089,998.5;25,853.5
506;May 21, 2016;1,187,445.5;880,445.25;25,448.5
507;May 22, 2016;1,090,591;684,434.75;32,580.5
508;May 23, 2016;1,398,614.25;1,145,240.75;23,325.25
509;May 24, 2016;1,438,137.5;1,182,008;24,565
510;May 25, 2016;1,413,216.5;1,282,372.75;20,451.25
511;May 26, 2016;1,219,604;1,031,934;22,276.25
512;May 27, 2016;1,308,596.75;1,129,907;24,898.75
513;May 28, 2016;1,180,774;944,869.25;22,833
514;May 29, 2016;1,095,992.25;813,585;30,564.75
515;May 30, 2016;1,400,425.5;1,027,080.25;28,285
516;May 31, 2016;1,434,484.5;1,176,472.5;21,154.75
517;Jun 1, 2016;1,420,657.25;1,152,225;23,104.5
518;Jun 2, 2016;1,413,640;1,180,032;27,519.5
519;Jun 3, 2016;1,385,412.5;1,148,007.25;25,454
520;Jun 4, 2016;1,171,161.5;952,094.25;19,161.5
521;Jun 5, 2016;1,068,275.75;849,200.25;30,834
522;Jun 6, 2016;1,367,203.25;1,085,494.25;17,128.5
523;Jun 7, 2016;1,398,812.75;1,133,429.5;22,861.75
524;Jun 8, 2016;1,402,531.5;1,084,509.5;21,304
525;Jun 9, 2016;1,393,012.25;1,139,405;20,827
526;Jun 10, 2016;1,365,924.75;991,555.75;20,423.25
527;Jun 11, 2016;1,157,344.75;982,822;17,376.75
528;Jun 12, 2016;1,073,732.5;867,338.5;35,756.25
529;Jun 13, 2016;1,370,793.5;1,145,261;21,196.25
530;Jun 14, 2016;1,399,323;1,194,593;24,823.75
531;Jun 15, 2016;1,392,808.75;1,198,503.75;25,538.25
532;Jun 16, 2016;1,400,860.75;1,230,463;22,705.5
533;Jun 17, 2016;1,394,368.5;1,128,354.5;29,392
534;Jun 18, 2016;1,177,430.75;858,172.75;23,465.5
535;Jun 19, 2016;1,070,321;836,949.25;39,508
536;Jun 20, 2016;1,364,073.5;966,879.5;27,323.5
537;Jun 21, 2016;1,381,672;1,139,162.25;22,963.25
538;Jun 22, 2016;1,392,829.5;1,153,918.75;27,005.5
539;Jun 23, 2016;1,414,736.25;1,047,554.75;32,806.75
540;Jun 24, 2016;1,409,257;1,098,589;24,159.75
541;Jun 25, 2016;1,199,839.75;947,058.75;20,213.25
542;Jun 26, 2016;1,073,412.25;733,362.5;42,582.75
543;Jun 27, 2016;1,386,973.5;1,043,173.25;25,687.5
544;Jun 28, 2016;1,408,773.5;1,165,644.5;20,107
545;Jun 29, 2016;1,430,363.5;1,009,368.75;29,503.75
546;Jun 30, 2016;1,418,121.25;1,143,814.75;26,743
547;Jul 1, 2016;1,392,166.25;981,899.75;30,520.5
548;Jul 2, 2016;1,191,320.75;812,960;21,121.25
549;Jul 3, 2016;1,066,202;701,962.25;43,512.75
550;Jul 4, 2016;1,368,641;1,124,548.25;21,510
551;Jul 5, 2016;1,436,211;972,238.75;24,243.75
552;Jul 6, 2016;1,427,476.5;784,986.5;35,402.5
553;Jul 7, 2016;1,399,665.5;1,054,516;25,062.25
554;Jul 8, 2016;1,406,298.5;1,025,927.25;20,445.75
555;Jul 9, 2016;1,189,873.5;782,410;28,434
556;Jul 10, 2016;1,090,268.5;695,052.5;41,724.5
557;Jul 11, 2016;1,403,743.25;900,881.25;27,658.75
558;Jul 12, 2016;1,417,873.25;1,128,016.25;22,572.75
559;Jul 13, 2016;1,395,361;1,211,149;17,883.25
560;Jul 14, 2016;1,409,371;1,001,995;23,367.75
561;Jul 15, 2016;1,382,135.25;929,771.5;22,656
562;Jul 16, 2016;1,168,759.5;877,695;21,557.25
563;Jul 17, 2016;1,073,286.75;825,662.75;33,520.5
564;Jul 18, 2016;1,364,769;1,070,565.5;15,812.5
565;Jul 19, 2016;1,399,456;1,149,741;18,648
566;Jul 20, 2016;1,422,831;1,069,204;24,135
567;Jul 21, 2016;1,418,433.25;1,182,244.75;22,760
568;Jul 22, 2016;1,385,972.75;1,146,846.5;19,411
569;Jul 23, 2016;1,175,111.75;992,497;14,115
570;Jul 24, 2016;1,069,917.25;887,576.75;31,734.75
571;Jul 25, 2016;1,371,152;1,168,135.25;14,109.25
572;Jul 26, 2016;1,395,741;1,203,792.75;18,643.5
573;Jul 27, 2016;1,391,807.5;1,163,768.75;21,720
574;Jul 28, 2016;1,379,001.25;1,187,488.75;19,651.75
575;Jul 29, 2016;1,351,715;1,079,265.25;19,210.5
576;Jul 30, 2016;1,152,753.25;869,734;22,788.5
577;Jul 31, 2016;1,053,883.25;897,741.75;24,857.75
578;Aug 1, 2016;1,314,456.25;997,973.25;18,425.75
579;Aug 2, 2016;1,361,784.25;1,195,665;18,753.5
580;Aug 3, 2016;1,382,698.5;1,011,569.5;19,772.75
581;Aug 4, 2016;1,381,693.25;992,338.75;20,947.75
582;Aug 5, 2016;1,334,061.25;1,092,613.5;26,032.5
583;Aug 6, 2016;1,133,940.25;825,947;21,258.75
584;Aug 7, 2016;1,033,703.25;625,721.25;42,282.25
585;Aug 8, 2016;1,337,129.25;802,897.5;22,763.75
586;Aug 9, 2016;1,348,911.75;1,044,372;20,494
587;Aug 10, 2016;1,346,039;1,039,132;26,174.75
588;Aug 11, 2016;1,339,807.25;999,545;27,768.5
589;Aug 12, 2016;1,344,232.25;1,092,823.75;20,336.75
590;Aug 13, 2016;1,156,851;706,083.75;29,842
591;Aug 14, 2016;1,044,811;775,196.5;37,712.75
592;Aug 15, 2016;1,278,615;1,039,634.75;17,483.5
593;Aug 16, 2016;1,343,082.25;1,096,884.75;18,084.5
594;Aug 17, 2016;1,341,612.5;1,106,284.75;21,918
595;Aug 18, 2016;1,357,200.25;1,144,514.5;23,525.5
596;Aug 19, 2016;1,342,075.5;1,137,705.5;24,333.25
597;Aug 20, 2016;1,168,095.5;911,680.25;21,381.5
598;Aug 21, 2016;1,055,035;682,265.5;48,827.25
599;Aug 22, 2016;1,362,853.75;1,053,497.75;23,587.25
600;Aug 23, 2016;1,386,303.25;1,147,783;19,666.25
601;Aug 24, 2016;1,393,322.5;1,090,922.25;28,590
602;Aug 25, 2016;1,406,600.75;1,024,692.5;26,997.75
603;Aug 26, 2016;1,391,936;1,056,497;23,306.25
604;Aug 27, 2016;1,195,097.25;933,012.75;21,309
605;Aug 28, 2016;1,091,525.25;708,733;32,362.75
606;Aug 29, 2016;1,393,193;1,042,864;25,954.75
607;Aug 30, 2016;1,381,763.75;1,108,423.5;23,392
608;Aug 31, 2016;1,384,240.25;1,131,398;24,457.25
609;Sep 1, 2016;1,391,404.5;1,166,649.75;25,643.25
610;Sep 2, 2016;1,365,181.5;1,098,954;19,105.5
611;Sep 3, 2016;1,153,044;906,091.75;25,460.25
612;Sep 4, 2016;1,081,507.75;742,336.5;32,874.75
613;Sep 5, 2016;1,364,730;1,111,857;18,316.5
614;Sep 6, 2016;1,375,685.75;1,172,256.75;26,869.25
615;Sep 7, 2016;1,385,419.75;1,126,439.5;25,198.5
616;Sep 8, 2016;1,406,419.5;1,113,628.5;27,471
617;Sep 9, 2016;1,375,679.25;1,151,490.75;25,531.5
618;Sep 10, 2016;1,153,325;938,547.25;22,349.5
619;Sep 11, 2016;1,059,368.5;838,083.75;37,942.5
620;Sep 12, 2016;1,374,399;1,121,423;18,485
621;Sep 13, 2016;1,412,886.75;1,098,526;28,889.75
622;Sep 14, 2016;1,407,145.75;1,020,150.25;27,713.25
623;Sep 15, 2016;1,411,923.25;982,118.25;22,673.75
624;Sep 16, 2016;1,365,390.5;1,164,688;23,798.75
625;Sep 17, 2016;1,161,548;940,477.75;20,920.75
626;Sep 18, 2016;1,069,199.25;803,550.5;37,832
627;Sep 19, 2016;1,350,639.25;1,230,155.5;19,057.5
628;Sep 20, 2016;1,378,416.25;1,275,345.5;22,083.75
629;Sep 21, 2016;1,373,305.5;1,206,842.5;24,269
630;Sep 22, 2016;1,370,747.25;1,190,979.75;18,812.75
631;Sep 23, 2016;1,360,808.5;1,166,024.75;21,128.75
632;Sep 24, 2016;1,148,056.25;921,419.25;26,149.25
633;Sep 25, 2016;1,058,535.25;721,287.25;40,464
634;Sep 26, 2016;1,365,980.25;1,194,379.75;21,761.5
635;Sep 27, 2016;1,406,880.5;1,213,658.75;27,786.25
636;Sep 28, 2016;1,431,522.75;868,945.5;28,928.75
637;Sep 29, 2016;1,438,366.75;787,975.25;34,854.5
638;Sep 30, 2016;1,405,323.25;1,061,640.5;21,601
639;Oct 1, 2016;1,175,306;1,003,224.25;27,049.25
640;Oct 2, 2016;1,071,244;816,307.25;30,287.25
641;Oct 3, 2016;1,091,399.75;835,569;24,018.75
642;Oct 4, 2016;1,413,398.5;979,911.25;24,960.5
643;Oct 5, 2016;1,457,658.25;973,812.25;24,951.25
644;Oct 6, 2016;1,494,171.25;1,107,943.5;29,268.25
645;Oct 7, 2016;1,462,671.25;1,263,867.5;24,379.75
646;Oct 8, 2016;1,237,930.5;1,040,623.25;22,879.5
647;Oct 9, 2016;1,141,063;999,170.75;30,930.75
648;Oct 10, 2016;1,444,387.25;1,348,549;31,212
649;Oct 11, 2016;1,488,559;1,268,886;36,507.5
650;Oct 12, 2016;1,494,246;1,243,839.25;25,840.25
651;Oct 13, 2016;1,505,236.25;1,131,068.75;32,316.5
652;Oct 14, 2016;1,475,549;974,577;36,560.75
653;Oct 15, 2016;1,243,965.25;946,869.5;40,914.5
654;Oct 16, 2016;1,120,324;912,552;36,172.25
655;Oct 17, 2016;1,443,161.5;1,247,614.75;27,404.25
656;Oct 18, 2016;1,486,735;1,293,544.5;39,556.25
657;Oct 19, 2016;1,497,224;1,254,751;39,114
658;Oct 20, 2016;1,505,546.75;1,310,921.75;27,130.25
659;Oct 21, 2016;1,480,401;1,330,470;25,853.25
660;Oct 22, 2016;1,248,418.25;1,121,044.75;22,706.5
661;Oct 23, 2016;1,142,074.75;1,017,028.5;32,455.25
662;Oct 24, 2016;1,469,809;1,321,357.25;25,423.25
663;Oct 25, 2016;1,491,681;1,419,045.5;35,546.25
664;Oct 26, 2016;1,481,022.25;1,381,219;36,617.75
665;Oct 27, 2016;1,493,275.25;1,234,955;34,038
666;Oct 28, 2016;1,479,059;1,050,635;30,114.25
667;Oct 29, 2016;1,241,806;910,134.5;35,325.5
668;Oct 30, 2016;1,169,491.5;993,972.5;35,667
669;Oct 31, 2016;1,315,915.5;1,200,918;22,931
670;Nov 1, 2016;1,288,546.75;995,194.75;27,538.25
671;Nov 2, 2016;1,508,419;1,034,827.75;36,225.25
672;Nov 3, 2016;1,520,645;1,344,855;30,710.25
673;Nov 4, 2016;1,512,504.25;1,209,019;35,279.5
674;Nov 5, 2016;1,307,853.5;1,109,184;30,553.75
675;Nov 6, 2016;1,206,282.25;983,028.25;46,174.75
676;Nov 7, 2016;1,518,218.75;1,328,972.25;28,030.25
677;Nov 8, 2016;1,566,023.75;1,429,755;36,952.5
678;Nov 9, 2016;1,576,230.75;1,414,036.25;36,275.5
679;Nov 10, 2016;1,573,750.25;1,425,178.5;37,604.75
680;Nov 11, 2016;1,560,388.75;1,427,297;28,428.5
681;Nov 12, 2016;1,354,084.5;1,209,580.75;23,656.25
682;Nov 13, 2016;1,255,347.25;1,050,599.75;47,902
683;Nov 14, 2016;1,576,275;1,248,332.75;28,256.75
684;Nov 15, 2016;1,615,614.25;1,216,566;27,125.75
685;Nov 16, 2016;1,580,987;1,191,279.5;30,122.25
686;Nov 17, 2016;1,577,907.25;1,037,814.25;36,240.75
687;Nov 18, 2016;1,549,997.75;891,452.25;34,480.25
688;Nov 19, 2016;1,338,721.75;916,244.25;32,484.25
689;Nov 20, 2016;1,235,993.5;547,962.5;57,418.75
690;Nov 21, 2016;1,539,927;1,113,753;23,493.75
691;Nov 22, 2016;1,548,662;1,269,421.25;39,402
692;Nov 23, 2016;1,545,209.75;1,428,824.75;30,965.75
693;Nov 24, 2016;1,565,551.5;1,305,633.75;38,968.75
694;Nov 25, 2016;1,544,863.75;1,374,930.75;28,602.25
695;Nov 26, 2016;1,339,438.75;1,186,315.5;25,484.5
696;Nov 27, 2016;1,233,376.5;927,495;46,313.75
697;Nov 28, 2016;1,565,451;1,292,638.75;28,513
698;Nov 29, 2016;1,629,888.75;1,347,359.75;29,192.25
699;Nov 30, 2016;1,641,499.75;1,112,495.5;36,316.5
700;Dec 1, 2016;1,628,088.25;952,671.75;39,077.5
701;Dec 2, 2016;1,578,841.75;1,219,332.25;31,790
702;Dec 3, 2016;1,354,400.75;1,228,631.5;32,579.25
703;Dec 4, 2016;1,282,686.75;1,143,150.75;31,661.5
704;Dec 5, 2016;1,598,669.75;1,474,474.75;35,146.25
705;Dec 6, 2016;1,648,448.5;1,538,611.75;36,658.75
706;Dec 7, 2016;1,673,365.5;1,340,709;31,874.25
707;Dec 8, 2016;1,627,262.5;1,105,172;33,126.5
708;Dec 9, 2016;1,573,114.75;1,127,459.25;27,785.25
709;Dec 10, 2016;1,332,806;893,050;34,991.5
710;Dec 11, 2016;1,254,417;718,930.25;50,341
711;Dec 12, 2016;1,562,111.75;1,369,744.75;24,951
712;Dec 13, 2016;1,598,476;1,472,716.75;38,535.75
713;Dec 14, 2016;1,583,530.25;1,505,451.75;36,001.5
714;Dec 15, 2016;1,594,408.25;1,397,850.75;35,281
715;Dec 16, 2016;1,562,717.25;1,396,768.75;34,147.75
716;Dec 17, 2016;1,362,884;1,259,158.5;25,957.25
717;Dec 18, 2016;1,262,507;1,123,748;33,628
718;Dec 19, 2016;1,533,962.75;1,448,950;30,043
719;Dec 20, 2016;1,562,480.5;1,380,899.5;36,357.5
720;Dec 21, 2016;1,567,720.5;1,241,145.5;33,746.75
721;Dec 22, 2016;1,517,440.5;1,242,483.5;35,290
722;Dec 23, 2016;1,408,382;1,013,271.75;30,939.25
723;Dec 24, 2016;1,205,798;522,488.5;36,693.5
724;Dec 25, 2016;1,113,553.25;389,878.5;49,338.75
725;Dec 26, 2016;1,122,408.25;392,563;41,758.25
726;Dec 27, 2016;1,288,163.5;612,395.25;38,193.75
727;Dec 28, 2016;1,283,015.25;1,032,916;35,410
728;Dec 29, 2016;1,276,759.5;1,072,491;31,325
729;Dec 30, 2016;1,277,306;994,965;28,070.75
730;Dec 31, 2016;1,201,752.25;857,400;23,746.5
731;Jan 1, 2017;1,135,124.5;793,667;27,446.25
732;Jan 2, 2017;1,435,520.5;1,136,613.25;23,749.75
733;Jan 3, 2017;1,536,784.75;892,353.75;19,494.5
734;Jan 4, 2017;1,569,338.5;866,080.25;21,427.25
735;Jan 5, 2017;1,543,378;1,245,941.75;21,886.25
736;Jan 6, 2017;1,494,316.75;1,352,652.75;17,438.5
737;Jan 7, 2017;1,407,603.25;1,145,156;23,295.5
738;Jan 8, 2017;1,285,285.75;1,236,057.75;23,046.5
739;Jan 9, 2017;1,590,808;1,409,870.75;27,002.5
740;Jan 10, 2017;1,638,876.25;1,340,670.75;23,970.75
741;Jan 11, 2017;1,648,811;1,032,988.5;25,142
742;Jan 12, 2017;1,621,140.5;1,012,473.5;24,824
743;Jan 13, 2017;1,613,152;1,091,341.75;29,670.75
744;Jan 14, 2017;1,396,103.25;892,347.25;27,015.75
745;Jan 15, 2017;1,291,623.5;1,033,710.75;27,463.25
746;Jan 16, 2017;1,599,776;1,513,542.75;17,100.5
747;Jan 17, 2017;1,648,519.75;1,550,365.25;29,601.5
748;Jan 18, 2017;1,657,286;1,484,071.5;26,992.25
749;Jan 19, 2017;1,662,051.5;1,492,146;30,535.75
750;Jan 20, 2017;1,625,953.25;1,473,905;29,555.5
751;Jan 21, 2017;1,401,151.5;1,276,675.25;22,105.5
752;Jan 22, 2017;1,305,092;1,205,458;20,494.25
753;Jan 23, 2017;1,637,208.5;1,566,878;22,386.5
754;Jan 24, 2017;1,668,254.75;1,627,713.75;30,466.25
755;Jan 25, 2017;1,667,021.25;1,581,604;29,879
756;Jan 26, 2017;1,654,513.25;1,367,966.75;32,926
757;Jan 27, 2017;1,634,617.25;1,307,168;25,036.75
758;Jan 28, 2017;1,406,187.5;1,137,813;21,065
759;Jan 29, 2017;1,303,333.25;943,931.75;31,049.5
760;Jan 30, 2017;1,606,158;1,253,041.25;21,194.75
761;Jan 31, 2017;1,616,210;1,470,733.25;25,267
762;Feb 1, 2017;1,622,537;1,386,830.25;29,306
763;Feb 2, 2017;1,615,873.5;1,317,154.75;21,534.75
764;Feb 3, 2017;1,574,060;1,363,077.5;28,291.25
765;Feb 4, 2017;1,354,101.5;1,091,000.5;28,306
766;Feb 5, 2017;1,242,321.5;1,071,945.25;34,922.25
767;Feb 6, 2017;1,567,637;1,391,475.5;21,576.25
768;Feb 7, 2017;1,626,650.5;1,340,256.25;26,854
769;Feb 8, 2017;1,628,985;1,376,412;28,442
770;Feb 9, 2017;1,638,221;1,392,978;23,876
771;Feb 10, 2017;1,629,580.5;1,304,985.25;25,158
772;Feb 11, 2017;1,389,586.75;1,011,387.5;24,024.75
773;Feb 12, 2017;1,281,746.5;897,809.5;34,707.75
774;Feb 13, 2017;1,607,320.75;1,180,103.25;24,273
775;Feb 14, 2017;1,610,666.25;1,287,157;24,901
776;Feb 15, 2017;1,587,081.5;1,379,483.25;23,141.75
777;Feb 16, 2017;1,583,331.75;1,211,943.75;25,608
778;Feb 17, 2017;1,564,808;1,270,608;25,269.25
779;Feb 18, 2017;1,331,260;1,142,831.25;23,812.75
780;Feb 19, 2017;1,246,304.25;837,718.25;30,204.25
781;Feb 20, 2017;1,569,014.5;896,889;24,179.75
782;Feb 21, 2017;1,574,285.75;951,632.25;24,110.75
783;Feb 22, 2017;1,592,311.25;748,285.5;27,744.75
784;Feb 23, 2017;1,575,758.25;829,849.25;28,335.75
785;Feb 24, 2017;1,534,550.75;923,399;29,749.75
786;Feb 25, 2017;1,328,360;824,953.75;19,290.25
787;Feb 26, 2017;1,207,422.5;587,835;32,770.25
788;Feb 27, 2017;1,471,699.5;836,254.75;28,733.25
789;Feb 28, 2017;1,544,725.25;886,960.5;25,613.75
790;Mar 1, 2017;1,559,537.5;1,031,534;29,195.25
791;Mar 2, 2017;1,558,101;847,860.75;33,885.25
792;Mar 3, 2017;1,514,346;1,086,198;16,728.75
793;Mar 4, 2017;1,274,440;922,995.75;17,088.25
794;Mar 5, 2017;1,200,738;745,917.75;35,528.75
795;Mar 6, 2017;1,519,880.5;1,222,214.5;23,201.5
796;Mar 7, 2017;1,555,776;1,408,344.75;23,667
797;Mar 8, 2017;1,577,271.75;1,172,249.75;28,843.75
798;Mar 9, 2017;1,558,508;1,175,615.5;25,536.75
799;Mar 10, 2017;1,503,730;1,078,013.25;28,320
800;Mar 11, 2017;1,283,655.25;1,032,159.75;26,223
801;Mar 12, 2017;1,176,189.75;705,554;31,252.75
802;Mar 13, 2017;1,474,667.25;1,225,955.25;16,919.75
803;Mar 14, 2017;1,507,547.25;1,129,117.25;29,992
804;Mar 15, 2017;1,495,193.5;1,062,954;27,903.75
805;Mar 16, 2017;1,482,292;1,100,378.5;23,769.75
806;Mar 17, 2017;1,476,445;864,460.5;26,047.75
807;Mar 18, 2017;1,305,311.5;580,196.25;37,989.75
808;Mar 19, 2017;1,217,752.25;670,698.25;34,362.75
809;Mar 20, 2017;1,485,622.5;880,809;24,375.75
810;Mar 21, 2017;1,515,210.25;1,013,593.25;20,622.5
811;Mar 22, 2017;1,528,492.5;1,267,894.25;26,197
812;Mar 23, 2017;1,508,632;1,201,077;26,242.75
813;Mar 24, 2017;1,484,296.75;1,208,464.5;19,953.75
814;Mar 25, 2017;1,241,001.5;868,609.25;27,313.25
815;Mar 26, 2017;1,076,669;824,669.5;30,494.5
816;Mar 27, 2017;1,436,600;1,172,311.75;21,751.75
817;Mar 28, 2017;1,459,362.25;1,176,238;24,378.75
818;Mar 29, 2017;1,468,616.5;992,147.75;24,250
819;Mar 30, 2017;1,450,695.75;1,108,930.25;25,933.25
820;Mar 31, 2017;1,422,424.5;979,950.25;23,262.75
821;Apr 1, 2017;1,195,054.25;962,905.25;20,573.75
822;Apr 2, 2017;1,086,902.25;841,466.75;29,213.75
823;Apr 3, 2017;1,393,491.5;1,212,433.75;22,918
824;Apr 4, 2017;1,414,351;1,250,826;25,390.5
825;Apr 5, 2017;1,451,565;1,043,023;22,100
826;Apr 6, 2017;1,465,416.25;934,171.5;28,573.75
827;Apr 7, 2017;1,448,936.25;923,130.25;28,272.75
828;Apr 8, 2017;1,207,965.75;997,879;16,774.75
829;Apr 9, 2017;1,102,061.5;835,685.5;29,290
830;Apr 10, 2017;1,423,260.75;776,011.5;33,665.25
831;Apr 11, 2017;1,449,065.75;946,464;20,549.75
832;Apr 12, 2017;1,461,880.75;797,231.75;28,351.25
833;Apr 13, 2017;1,428,851.25;847,420.5;25,575
834;Apr 14, 2017;1,141,104.75;753,619.25;23,466.5
835;Apr 15, 2017;1,165,573.75;568,818.75;28,149.25
836;Apr 16, 2017;1,059,660.75;632,819.25;31,520.25
837;Apr 17, 2017;1,078,207.75;778,376.25;29,061.25
838;Apr 18, 2017;1,425,765.5;1,036,451;20,918
839;Apr 19, 2017;1,479,442.25;1,179,449.25;21,897.5
840;Apr 20, 2017;1,479,428;1,192,171.25;22,390.25
841;Apr 21, 2017;1,473,374.5;906,509.25;22,402
842;Apr 22, 2017;1,268,443.75;617,520.25;23,716.25
843;Apr 23, 2017;1,161,452;621,935.25;31,717
844;Apr 24, 2017;1,457,233.75;927,745.75;28,404
845;Apr 25, 2017;1,480,664;1,141,089.5;24,643.25
846;Apr 26, 2017;1,489,266.5;1,325,722.5;17,645
847;Apr 27, 2017;1,485,683.5;1,260,218;15,876.75
848;Apr 28, 2017;1,458,961.75;1,260,501.5;16,264.5
849;Apr 29, 2017;1,200,254;950,767.25;16,174.5
850;Apr 30, 2017;1,100,540.75;470,561.75;42,747.25
851;May 1, 2017;1,112,032;537,846.5;30,408
852;May 2, 2017;1,449,892;961,163.5;23,422
853;May 3, 2017;1,481,550;1,054,273.25;19,240.5
854;May 4, 2017;1,498,432;1,046,832;18,826.25
855;May 5, 2017;1,447,570.25;1,202,046.25;25,093
856;May 6, 2017;1,218,287.75;950,495.75;19,566
857;May 7, 2017;1,120,749.5;913,814.5;19,168
858;May 8, 2017;1,430,854;1,098,457;18,139.25
859;May 9, 2017;1,425,571.5;1,198,967.5;20,013
860;May 10, 2017;1,418,788.25;1,101,659.25;21,996.5
861;May 11, 2017;1,411,919;1,037,268.25;18,727.25
862;May 12, 2017;1,403,146.25;1,046,825.5;22,613.75
863;May 13, 2017;1,187,048.5;949,265.25;25,776.75
864;May 14, 2017;1,070,915.25;836,270.75;26,365.75
865;May 15, 2017;1,378,793.5;1,118,391.25;19,912.75
866;May 16, 2017;1,430,398.5;1,125,205.5;20,600.75
867;May 17, 2017;1,433,972.5;1,056,816.75;20,060.5
868;May 18, 2017;1,434,560;1,036,400.5;18,876.5
869;May 19, 2017;1,410,535.25;1,090,375.25;23,004.25
870;May 20, 2017;1,184,725;837,552;25,822.5
871;May 21, 2017;1,070,034;802,133.25;34,726.25
872;May 22, 2017;1,368,153;1,093,888.25;14,415
873;May 23, 2017;1,415,839.75;997,593.25;15,809.75
874;May 24, 2017;1,403,588.25;979,651.25;20,409.75
875;May 25, 2017;1,103,202.25;763,781;29,477
876;May 26, 2017;1,228,912.75;910,599.5;22,977
877;May 27, 2017;1,156,525.5;722,002.75;27,296.75
878;May 28, 2017;1,079,716.75;680,221.5;29,348.25
879;May 29, 2017;1,393,973.75;1,130,928;21,747.5
880;May 30, 2017;1,434,801;1,075,842.75;24,786.25
881;May 31, 2017;1,429,540.75;914,976.75;24,754
882;Jun 1, 2017;1,398,639;1,074,159;18,850
883;Jun 2, 2017;1,383,745.25;1,134,990;16,489.5
884;Jun 3, 2017;1,172,460.75;904,434.5;15,755.5
885;Jun 4, 2017;1,029,996.25;680,504.75;37,838
886;Jun 5, 2017;1,033,638.75;765,360;18,973.25
